date,total_kwh,avg_power,max_power,min_power,readings_count
2009-03-18,24.178000000000004,1.0074166666666666,5.724,0.212,1440
2009-03-19,19.858866666666664,0.8274527777777777,4.296,0.214,1440
2009-03-20,24.39843333333333,1.016601388888889,6.028,0.214,1440
2009-03-21,32.16703333333333,1.3402930555555554,7.502,0.212,1440
2009-03-22,28.152833333333334,1.1730347222222224,5.182,0.218,1440
2009-03-23,21.6075,0.9003125000000001,5.12,0.262,1440
2009-03-24,27.6952,1.1539666666666666,5.848,0.222,1440
2009-03-25,30.646233333333335,1.2769263888888889,6.584,0.196,1440
2009-03-26,20.1834,0.8409749999999999,3.638,0.21,1440
2009-03-27,28.56543333333333,1.1902263888888889,5.226,0.264,1440
2009-03-28,37.68293333333334,1.5701222222222222,6.856,0.264,1440
2009-03-29,36.94416666666666,1.5393402777777778,5.512,0.214,1440
2009-03-30,24.6242,1.0260083333333334,4.554,0.262,1440
2009-03-31,30.391366666666666,1.2663069444444444,7.096,0.216,1440
2009-04-01,27.352333333333334,1.1396805555555556,4.232,0.212,1440
2009-04-02,27.405566666666665,1.1418986111111111,4.76,0.264,1440
2009-04-03,22.721000000000004,0.9467083333333334,5.736,0.262,1440
2009-04-04,36.52053333333333,1.5216888888888889,5.124,0.296,1440
2009-04-05,22.9286,0.9553583333333333,6.502,0.264,1440
2009-04-06,24.210566666666665,1.0087736111111112,4.308,0.268,1440
2009-04-07,24.001533333333327,1.0000638888888889,5.762,0.266,1440
2009-04-08,25.576666666666668,1.0656944444444443,5.318,0.27,1440
2009-04-09,31.507866666666665,1.3128277777777777,6.308,0.256,1440
2009-04-10,30.701900000000002,1.2792458333333334,5.314,0.254,1440
2009-04-11,41.04076666666666,1.7100319444444443,6.968,0.256,1440
2009-04-12,35.68353333333333,1.486813888888889,7.972,0.258,1440
2009-04-13,26.64373333333333,1.1116995827538247,6.272,0.314,1438
2009-04-14,25.025633333333335,1.0427347222222223,6.254,0.31,1440
2009-04-15,20.2677,0.8444875,4.718,0.306,1440
2009-04-16,26.075400000000002,1.0864749999999999,6.188,0.306,1440
2009-04-17,34.046833333333325,1.4186180555555554,7.454,0.3,1440
2009-04-18,25.204433333333334,1.0501847222222223,6.32,0.29,1440
2009-04-19,21.441133333333333,0.8933805555555556,6.322,0.244,1440
2009-04-20,24.775166666666664,1.0322986111111112,6.042,0.256,1440
2009-04-21,31.576633333333334,1.3156930555555555,6.72,0.252,1440
2009-04-22,24.936633333333333,1.0390263888888889,4.494,0.26,1440
2009-04-23,19.024333333333335,0.7926805555555556,5.716,0.302,1440
2009-04-24,19.9008,0.8292,3.274,0.312,1440
2009-04-25,33.70473333333334,1.404363888888889,6.12,0.26,1440
2009-04-26,29.693766666666665,1.2372402777777778,7.016,0.286,1440
2009-04-27,22.52713333333333,0.9386305555555555,6.02,0.302,1440
2009-04-28,28.439766666666667,1.1849902777777777,6.134,0.304,1440
2009-04-29,27.744666666666667,1.1560277777777779,5.594,0.302,1440
2009-04-30,30.57936666666667,1.2741402777777777,4.278,0.302,1440
2009-05-01,25.213366666666666,1.0505569444444445,4.738,0.252,1440
2009-05-02,23.231833333333334,0.9679930555555556,5.726,0.252,1440
2009-05-03,26.814633333333333,1.1172763888888888,7.856,0.236,1440
2009-05-04,27.798033333333333,1.158251388888889,5.192,0.25,1440
2009-05-05,28.857899999999997,1.2024124999999999,4.288,0.246,1440
2009-05-06,22.49836666666667,0.9374319444444444,4.604,0.256,1440
2009-05-07,16.877466666666667,0.7032277777777778,4.288,0.244,1440
2009-05-08,30.952599999999997,1.2896916666666667,4.5,0.25,1440
2009-05-09,21.02253333333333,0.8759388888888889,4.682,0.304,1440
2009-05-10,32.775866666666666,1.366610145934677,6.012,0.268,1439
2009-05-11,25.286266666666663,1.0535944444444445,5.33,0.25,1440
2009-05-12,27.099266666666665,1.1291361111111111,6.34,0.314,1440
2009-05-13,20.7733,0.8655541666666666,5.408,0.298,1440
2009-05-14,26.78306666666667,1.115961111111111,7.396,0.228,1440
2009-05-15,23.703766666666667,0.9876569444444445,5.256,0.208,1440
2009-05-16,33.4563,1.3940124999999999,6.732,0.144,1440
2009-05-17,25.7294,1.0720583333333333,6.54,0.246,1440
2009-05-18,20.165100000000002,0.8402124999999999,5.016,0.234,1440
2009-05-19,26.955733333333335,1.1231555555555557,5.458,0.244,1440
2009-05-20,21.786033333333332,0.907751388888889,5.39,0.248,1440
2009-05-21,26.252499999999998,1.0938541666666668,5.744,0.226,1440
2009-05-22,17.913433333333334,0.7463930555555556,4.59,0.23,1440
2009-05-23,25.509966666666664,1.0629152777777777,4.284,0.23,1440
2009-05-24,21.463099999999997,0.8942958333333334,5.078,0.224,1440
2009-05-25,22.568266666666666,0.9403444444444444,4.62,0.22,1440
2009-05-26,22.294566666666668,0.9308796102992345,4.084,0.21,1437
2009-05-27,25.7382,1.072425,5.324,0.228,1440
2009-05-28,19.662266666666667,0.8192611111111112,4.978,0.208,1440
2009-05-29,20.7141,0.8630875,4.798,0.23,1440
2009-05-30,27.651766666666667,1.1521569444444444,6.24,0.238,1440
2009-05-31,15.948166666666665,0.6645069444444445,3.77,0.136,1440
2009-06-01,24.054333333333332,1.0022638888888888,5.322,0.136,1440
2009-06-02,18.177300000000002,0.7573875,2.992,0.206,1440
2009-06-03,22.609633333333335,0.9420680555555555,4.262,0.206,1440
2009-06-04,17.261,0.7192083333333333,4.892,0.134,1440
2009-06-05,20.506,0.8544166666666666,4.19,0.19,1440
2009-06-06,24.590833333333336,1.0246180555555555,6.282,0.192,1440
2009-06-07,20.123199999999997,0.8384666666666667,8.76,0.164,1440
2009-06-08,19.64626666666667,0.8185944444444445,5.106,0.232,1440
2009-06-09,22.214166666666667,0.9255902777777777,4.96,0.206,1440
2009-06-10,26.7166,1.1131916666666668,5.322,0.208,1440
2009-06-11,21.6775,0.9032291666666667,4.732,0.314,1440
2009-06-12,18.3622,0.7650916666666666,4.524,0.292,1440
2009-06-13,0.2369666666666666,0.4739333333333333,0.99,0.254,30
2009-06-15,12.865133333333333,0.7836629441624365,3.744,0.134,985
2009-06-16,25.14653333333333,1.047772222222222,6.866,0.136,1440
2009-06-17,16.46693333333333,0.6861222222222222,5.432,0.134,1440
2009-06-18,19.428333333333335,0.8095138888888889,3.244,0.134,1440
2009-06-19,18.11443333333333,0.7547680555555556,4.888,0.134,1440
2009-06-20,18.451666666666668,0.7688194444444444,5.5,0.134,1440
2009-06-21,14.252366666666667,0.5938486111111112,3.892,0.146,1440
2009-06-22,18.234966666666665,0.7597902777777777,4.096,0.134,1440
2009-06-23,17.320233333333334,0.7216763888888889,4.098,0.134,1440
2009-06-24,25.581233333333337,1.0658847222222223,4.91,0.138,1440
2009-06-25,12.856033333333333,0.5356680555555555,4.558,0.134,1440
2009-06-26,21.2887,0.8870291666666665,6.216,0.136,1440
2009-06-27,28.4842,1.1868416666666666,5.076,0.152,1440
2009-06-28,17.656566666666663,0.7356902777777777,3.592,0.152,1440
2009-06-29,16.835566666666665,0.7014819444444444,4.76,0.158,1440
2009-06-30,19.8741,0.8280875,5.222,0.14,1440
2009-07-01,20.3057,0.8460708333333334,3.644,0.186,1440
2009-07-02,20.709633333333336,0.8629013888888889,5.174,0.184,1440
2009-07-03,14.402466666666665,0.6001027777777778,4.226,0.134,1440
2009-07-04,20.642799999999998,0.8601166666666666,5.156,0.136,1440
2009-07-05,23.512266666666665,0.9796777777777779,4.594,0.204,1440
2009-07-06,15.904333333333332,0.6626805555555555,5.13,0.134,1440
2009-07-07,18.502266666666664,0.7709277777777778,5.398,0.136,1440
2009-07-08,20.573333333333334,0.8572222222222223,5.928,0.186,1440
2009-07-09,14.104199999999999,0.587675,5.484,0.184,1440
2009-07-10,19.7853,0.826683844011142,3.904,0.142,1436
2009-07-11,16.566133333333333,0.6902555555555555,4.512,0.128,1440
2009-07-12,8.557966666666665,0.3565819444444444,2.122,0.128,1440
2009-07-13,8.2791,0.3449625,1.918,0.128,1440
2009-07-14,15.1905,0.6329374999999999,4.432,0.128,1440
2009-07-15,11.9679,0.49866249999999995,4.228,0.122,1440
2009-07-16,9.992566666666667,0.41635694444444443,2.362,0.142,1440
2009-07-17,12.1968,0.5082,2.062,0.138,1440
2009-07-18,16.106833333333334,0.6711180555555555,2.63,0.138,1440
2009-07-19,20.06073333333333,0.8358638888888889,3.492,0.122,1440
2009-07-20,11.041433333333334,0.4600597222222222,4.632,0.128,1440
2009-07-21,13.5627,0.5651125,2.178,0.146,1440
2009-07-22,12.325533333333333,0.5135638888888889,2.46,0.146,1440
2009-07-23,17.166666666666664,0.7152777777777778,3.988,0.128,1440
2009-07-24,9.362300000000001,0.39009583333333336,2.294,0.128,1440
2009-07-25,8.9448,0.3727,2.18,0.13,1440
2009-07-26,9.050266666666667,0.3770944444444444,2.512,0.142,1440
2009-07-27,11.4761,0.4781708333333334,2.51,0.23,1440
2009-07-28,15.0475,0.6269791666666666,5.34,0.158,1440
2009-07-29,15.033333333333333,0.6263888888888889,3.98,0.138,1440
2009-07-30,13.205433333333334,0.5502263888888889,2.898,0.138,1440
2009-07-31,16.263833333333338,0.6776597222222223,5.468,0.136,1440
2009-08-01,11.782766666666667,0.4909486111111111,2.14,0.136,1440
2009-08-02,8.162066666666668,0.3400861111111111,2.056,0.132,1440
2009-08-03,8.3383,0.3474291666666667,1.972,0.134,1440
2009-08-04,8.481533333333333,0.3533972222222222,1.914,0.132,1440
2009-08-05,8.6442,0.360175,2.104,0.134,1440
2009-08-06,8.877866666666666,0.36991111111111113,1.988,0.134,1440
2009-08-07,8.988266666666666,0.37451111111111113,2.018,0.134,1440
2009-08-08,8.774533333333334,0.3656055555555555,2.012,0.136,1440
2009-08-09,16.637233333333334,0.6932180555555556,5.446,0.136,1440
2009-08-10,17.822633333333332,0.7426097222222222,5.344,0.152,1440
2009-08-11,15.849233333333334,0.6603847222222222,5.06,0.154,1440
2009-08-12,13.7406,0.5725250000000001,3.648,0.152,1440
2009-08-13,10.114033333333332,1.10535883424408,6.818,0.154,549
2009-08-14,12.477933333333334,0.5199138888888889,3.422,0.154,1440
2009-08-15,25.234366666666666,1.0514319444444444,5.516,0.15,1440
2009-08-16,20.2952,0.8456333333333333,4.448,0.154,1440
2009-08-17,13.098466666666665,0.5457694444444444,3.232,0.144,1440
2009-08-18,18.009966666666664,0.7504152777777777,5.698,0.146,1440
2009-08-19,14.679033333333333,0.6116263888888889,4.73,0.142,1440
2009-08-20,12.9287,0.5386958333333334,2.41,0.138,1440
2009-08-21,19.362433333333332,0.8067680555555556,5.912,0.14,1440
2009-08-22,25.8123,1.0755125,7.696,0.14,1440
2009-08-23,17.778466666666667,0.7407694444444445,4.554,0.14,1440
2009-08-24,20.8709,0.8696208333333333,4.81,0.148,1440
2009-08-25,15.726833333333335,0.6552847222222222,4.518,0.154,1440
2009-08-26,18.942433333333334,0.7892680555555556,7.056,0.15,1440
2009-08-27,12.4911,0.5204625,2.676,0.15,1440
2009-08-28,18.647366666666663,0.7769736111111112,4.25,0.14,1440
2009-08-29,23.140233333333335,0.9641763888888889,4.75,0.142,1440
2009-08-30,27.8057,1.1585708333333333,6.93,0.192,1440
2009-08-31,21.092033333333333,0.8788347222222221,4.784,0.18,1440
2009-09-01,16.342266666666667,0.6809277777777777,3.414,0.186,1440
2009-09-02,20.380233333333337,0.8491763888888889,4.358,0.188,1440
2009-09-03,20.853133333333332,0.8688805555555557,4.45,0.182,1440
2009-09-04,17.07313333333333,0.7113805555555555,3.678,0.186,1440
2009-09-05,25.231099999999998,1.0512958333333333,5.862,0.186,1440
2009-09-06,20.477166666666665,0.8532152777777778,4.412,0.136,1440
2009-09-07,20.357633333333332,0.8482347222222223,6.746,0.132,1440
2009-09-08,18.104233333333333,0.7543430555555555,4.792,0.134,1440
2009-09-09,25.35573333333333,1.056488888888889,4.854,0.134,1440
2009-09-10,18.53923333333333,0.7724680555555555,5.39,0.132,1440
2009-09-11,20.23576666666667,0.8431569444444444,3.764,0.132,1440
2009-09-12,34.405966666666664,1.4335819444444446,5.758,0.132,1440
2009-09-13,26.1717,1.0912453092425294,5.894,0.13,1439
2009-09-14,26.247633333333333,1.0936513888888888,7.344,0.186,1440
2009-09-15,24.280099999999997,1.0116708333333333,6.06,0.182,1440
2009-09-16,29.0527,1.2105291666666667,5.696,0.182,1440
2009-09-17,20.390433333333334,0.8496013888888888,3.308,0.182,1440
2009-09-18,22.900533333333335,0.9541888888888889,6.83,0.136,1440
2009-09-19,35.59516666666667,1.4831319444444444,7.826,0.154,1440
2009-09-20,33.922133333333335,1.4134222222222221,6.754,0.136,1440
2009-09-21,23.63113333333333,0.9846305555555556,5.59,0.184,1440
2009-09-22,20.7756,0.86565,4.648,0.182,1440
2009-09-23,27.276833333333336,1.1365347222222222,5.574,0.132,1440
2009-09-24,23.770966666666666,0.9904569444444444,5.794,0.128,1440
2009-09-25,19.350266666666666,0.8062611111111112,3.08,0.13,1440
2009-09-26,25.937566666666665,1.0807319444444443,3.818,0.134,1440
2009-09-27,23.507866666666665,0.9794944444444444,5.604,0.128,1440
2009-09-28,21.657600000000002,0.9024,3.806,0.122,1440
2009-09-29,19.106633333333335,0.7961097222222222,4.814,0.122,1440
2009-09-30,29.5456,1.232778859527121,4.702,0.124,1438
2009-10-01,21.4542,0.893925,5.406,0.124,1440
2009-10-02,19.211133333333333,0.8004638888888889,3.7,0.122,1440
2009-10-03,28.612333333333332,1.1921805555555556,5.594,0.154,1440
2009-10-04,27.018433333333334,1.1257680555555556,6.332,0.124,1440
2009-10-05,21.258699999999997,0.8857791666666667,4.084,0.214,1440
2009-10-06,23.807466666666667,0.9919777777777778,5.036,0.22,1440
2009-10-07,30.3639,1.2651625,6.284,0.244,1440
2009-10-08,26.2861,1.0952541666666666,5.026,0.218,1440
2009-10-09,22.53103333333333,0.9387930555555556,3.404,0.218,1440
2009-10-10,33.54593333333333,1.3977472222222223,6.658,0.228,1440
2009-10-11,32.30473333333333,1.3469659485753998,6.492,0.226,1439
2009-10-12,22.526733333333333,0.938613888888889,3.756,0.212,1440
2009-10-13,24.151666666666664,1.0063194444444443,4.736,0.216,1440
2009-10-14,28.520400000000002,1.18835,5.246,0.212,1440
2009-10-15,24.83293333333333,1.0347055555555555,5.266,0.218,1440
2009-10-16,25.281,1.053375,5.082,0.22,1440
2009-10-17,45.70133333333333,1.9042222222222223,8.126,0.222,1440
2009-10-18,25.93606666666667,1.0806694444444445,4.58,0.222,1440
2009-10-19,22.818466666666666,0.9507694444444444,4.67,0.218,1440
2009-10-20,28.713466666666665,1.1963944444444445,5.124,0.23,1440
2009-10-21,32.8251,1.3677125,5.17,0.224,1440
2009-10-22,23.3285,0.9720208333333333,5.146,0.23,1440
2009-10-23,29.29083333333333,1.2204513888888888,8.708,0.226,1440
2009-10-24,43.57346666666666,1.815561111111111,5.752,0.232,1440
2009-10-25,40.10893333333333,1.6712055555555556,6.586,0.224,1440
2009-10-26,18.539066666666667,0.7724611111111112,3.848,0.226,1440
2009-10-27,18.6126,0.775525,5.014,0.212,1440
2009-10-28,21.145133333333334,0.8810472222222223,5.218,0.218,1440
2009-10-29,33.024,1.3760000000000001,6.032,0.218,1440
2009-10-30,24.889300000000002,1.0370541666666666,5.978,0.22,1440
2009-10-31,31.2657,1.3027375,6.064,0.216,1440
2009-11-01,30.719466666666666,1.2799777777777777,5.216,0.218,1440
2009-11-02,25.070433333333334,1.0446013888888888,4.366,0.226,1440
2009-11-03,37.77813333333334,1.5740888888888889,6.938,0.212,1440
2009-11-04,30.029999999999994,1.25125,5.97,0.24,1440
2009-11-05,26.00776666666667,1.0836569444444444,5.268,0.214,1440
2009-11-06,23.174166666666665,0.9655902777777778,4.19,0.218,1440
2009-11-07,25.95293333333333,1.0813722222222222,4.318,0.22,1440
2009-11-08,41.80003333333333,1.7416680555555555,6.23,0.22,1440
2009-11-09,23.412533333333332,0.9762001389854065,5.818,0.23,1439
2009-11-10,26.76973333333333,1.1154055555555555,5.452,0.232,1440
2009-11-11,34.008,1.417,6.91,0.254,1440
2009-11-12,24.384433333333334,1.0160180555555556,5.83,0.224,1440
2009-11-13,25.548766666666666,1.0645319444444443,4.838,0.222,1440
2009-11-14,42.67426666666667,1.7780944444444446,6.038,0.224,1440
2009-11-15,32.788466666666665,1.366186111111111,8.726,0.218,1440
2009-11-16,25.24113333333333,1.0517138888888888,7.116,0.216,1440
2009-11-17,28.471566666666668,1.186315277777778,4.04,0.222,1440
2009-11-18,43.98623333333333,1.8327597222222223,8.432,0.218,1440
2009-11-19,24.580800000000004,1.0242,3.968,0.226,1440
2009-11-20,32.6836,1.3618166666666667,6.408,0.22,1440
2009-11-21,41.614266666666666,1.733927777777778,8.018,0.22,1440
2009-11-22,40.849599999999995,1.7020666666666668,7.84,0.224,1440
2009-11-23,24.518699999999995,1.0216125,4.764,0.224,1440
2009-11-24,35.48093333333333,1.4783722222222224,9.732,0.228,1440
2009-11-25,33.00216666666667,1.3750902777777778,5.69,0.232,1440
2009-11-26,26.660433333333337,1.110851388888889,5.964,0.226,1440
2009-11-27,23.000433333333334,0.9583513888888889,3.038,0.216,1440
2009-11-28,30.9825,1.2909375,5.834,0.216,1440
2009-11-29,27.516033333333333,1.1465013888888889,6.436,0.226,1440
2009-11-30,29.0865,1.2119375000000001,4.854,0.29,1440
2009-12-01,29.272966666666665,1.2197069444444444,4.088,0.28,1440
2009-12-02,39.09446666666666,1.6289361111111111,6.044,0.23,1440
2009-12-03,24.66146666666667,1.0275611111111111,5.486,0.284,1440
2009-12-04,28.521566666666665,1.1883986111111111,4.63,0.284,1440
2009-12-05,39.19603333333333,1.6331680555555557,6.01,0.26,1440
2009-12-06,39.63813333333333,1.651588888888889,8.494,0.268,1440
2009-12-07,29.043966666666666,1.2101652777777778,5.038,0.236,1440
2009-12-08,33.44806666666666,1.3936694444444444,6.022,0.24,1440
2009-12-09,30.03926666666667,1.2516361111111112,5.09,0.24,1440
2009-12-10,34.2381,1.4285716272600835,5.662,0.244,1438
2009-12-11,29.74103333333333,1.2392097222222223,5.6,0.236,1440
2009-12-12,30.273,1.2613750000000001,6.788,0.234,1440
2009-12-13,35.6469,1.4852874999999999,4.6,0.238,1440
2009-12-14,29.91436666666667,1.2464319444444445,6.974,0.238,1440
2009-12-15,32.33526666666667,1.3473027777777777,5.132,0.246,1440
2009-12-16,23.247899999999998,0.9686625,4.884,0.242,1440
2009-12-17,28.6197,1.1924875,4.24,0.24,1440
2009-12-18,29.078433333333336,1.2116013888888888,4.936,0.242,1440
2009-12-19,36.7389,1.5307875,5.698,0.194,1440
2009-12-20,19.069433333333333,0.7945597222222222,5.688,0.204,1440
2009-12-21,33.9161,1.4131708333333333,7.2,0.2,1440
2009-12-22,31.467033333333333,1.3111263888888889,4.636,0.214,1440
2009-12-23,24.253333333333334,1.0105555555555557,5.276,0.194,1440
2009-12-24,48.43156666666666,2.0179819444444442,7.57,0.2,1440
2009-12-25,35.4608,1.4775333333333334,5.878,0.244,1440
2009-12-26,36.393633333333334,1.5164013888888888,6.446,0.24,1440
2009-12-27,36.59086666666666,1.5246194444444443,6.464,0.242,1440
2009-12-28,34.90163333333333,1.4542347222222223,4.952,0.266,1440
2009-12-29,34.1328,1.4222000000000001,5.216,0.25,1440
2009-12-30,40.85183333333333,1.7021597222222222,7.84,0.248,1440
2009-12-31,36.86486666666667,1.536036111111111,4.69,0.242,1440
2010-01-01,20.4042,0.850175,4.976,0.322,1440
2010-01-02,21.81393333333333,0.9095455177206393,6.236,0.248,1439
2010-01-03,34.72423333333333,1.4468430555555556,6.382,0.272,1440
2010-01-04,26.735533333333333,1.1139805555555555,4.56,0.298,1440
2010-01-05,36.99633333333334,1.541513888888889,5.544,0.252,1440
2010-01-06,29.619666666666667,1.2341527777777779,5.304,0.242,1440
2010-01-07,29.4907,1.2287791666666668,4.908,0.24,1440
2010-01-08,29.953466666666664,1.248061111111111,5.454,0.242,1440
2010-01-09,38.94833333333333,1.6228472222222223,8.154,0.246,1440
2010-01-10,41.807766666666666,1.7419902777777776,7.35,0.238,1440
2010-01-11,25.3114,1.0546416666666667,5.36,0.246,1440
2010-01-12,21.375633333333333,1.4362127659574468,6.46,0.246,893
2010-01-14,10.308133333333334,2.0754630872483224,5.886,0.24,298
2010-01-15,36.61266666666667,1.525527777777778,9.098,0.238,1440
2010-01-16,35.8352,1.4931333333333334,6.634,0.244,1440
2010-01-17,31.775933333333334,1.3239972222222223,5.12,0.244,1440
2010-01-18,31.35163333333333,1.3063180555555556,4.906,0.24,1440
2010-01-19,40.55846666666667,1.689936111111111,6.674,0.244,1440
2010-01-20,39.19546666666667,1.6331444444444445,6.01,0.26,1440
2010-01-21,35.63093333333333,1.484622222222222,5.348,0.238,1440
2010-01-22,29.843766666666667,1.2434902777777777,5.228,0.236,1440
2010-01-23,43.47516666666666,1.8127241139680335,7.042,0.234,1439
2010-01-24,37.82366666666667,1.575986111111111,9.122,0.258,1440
2010-01-25,32.17516666666667,1.3406319444444443,6.048,0.256,1440
2010-01-26,34.4594,1.4358083333333331,4.666,0.256,1440
2010-01-27,46.01503333333333,1.9172930555555556,7.078,0.27,1440
2010-01-28,35.170566666666666,1.4654402777777777,5.166,0.264,1440
2010-01-29,34.88316666666667,1.4534652777777777,5.964,0.234,1440
2010-01-30,47.3788,1.9741166666666667,8.006,0.238,1440
2010-01-31,29.9866,1.2494416666666666,4.89,0.24,1440
2010-02-01,28.229633333333332,1.1762347222222223,4.3,0.226,1440
2010-02-02,35.9572,1.4982166666666665,5.124,0.228,1440
2010-02-03,48.38356666666667,2.0159819444444445,7.388,0.252,1440
2010-02-04,38.6045,1.6085208333333334,6.124,0.25,1440
2010-02-05,34.98153333333334,1.4575638888888887,4.482,0.238,1440
2010-02-06,45.216433333333335,1.8840180555555555,7.416,0.24,1440
2010-02-07,27.095133333333333,1.1289638888888889,6.0,0.248,1440
2010-02-08,43.0373,1.7932208333333333,5.154,0.244,1440
2010-02-09,40.348866666666666,1.6812027777777776,5.348,0.288,1440
2010-02-10,32.40903333333333,1.3513148019457957,4.846,0.242,1439
2010-02-11,22.82946666666667,0.9512277777777778,3.54,0.246,1440
2010-02-12,31.549966666666663,1.3145819444444444,5.396,0.246,1440
2010-02-13,39.1926,1.633025,8.724,0.244,1440
2010-02-14,28.11163333333333,1.1721320361362058,5.37,0.238,1439
2010-02-15,34.952200000000005,1.4563416666666666,6.174,0.242,1440
2010-02-16,29.9626,1.2484416666666667,6.014,0.33,1440
2010-02-17,34.242666666666665,1.4267777777777777,7.33,0.268,1440
2010-02-18,29.3526,1.223025,5.154,0.246,1440
2010-02-19,32.559533333333334,1.3566472222222221,5.544,0.252,1440
2010-02-20,33.062133333333335,1.377588888888889,5.288,0.252,1440
2010-02-21,45.671899999999994,1.9029958333333332,8.38,0.27,1440
2010-02-22,24.567266666666665,1.0236361111111112,6.084,0.238,1440
2010-02-23,24.354666666666667,1.0147777777777778,6.758,0.24,1440
2010-02-24,31.90463333333333,1.3293597222222222,6.512,0.252,1440
2010-02-25,31.336733333333335,1.3056972222222223,3.836,0.242,1440
2010-02-26,35.33593333333333,1.4723305555555555,5.188,0.244,1440
2010-02-27,29.4176,1.2257333333333333,4.752,0.242,1440
2010-02-28,11.8611,0.49421250000000005,1.712,0.236,1440
2010-03-01,21.645466666666668,0.9018944444444444,4.682,0.238,1440
2010-03-02,12.781766666666666,0.5325736111111111,2.978,0.246,1440
2010-03-03,15.597233333333334,0.6498847222222222,2.128,0.258,1440
2010-03-04,11.381333333333334,0.4742222222222222,1.586,0.262,1440
2010-03-05,18.895433333333333,0.7873097222222223,4.464,0.248,1440
2010-03-06,13.2452,0.5518833333333333,2.662,0.242,1440
2010-03-07,22.874533333333332,0.9531055555555555,7.14,0.238,1440
2010-03-08,42.6183,1.7757625,7.08,0.264,1440
2010-03-09,29.3352,1.2223000000000002,4.216,0.264,1440
2010-03-10,30.377200000000002,1.2657166666666666,4.38,0.266,1440
2010-03-11,32.518166666666666,1.3549236111111111,5.704,0.236,1440
2010-03-12,27.42373333333333,1.1426555555555555,6.226,0.244,1440
2010-03-13,39.716833333333334,1.6548680555555555,6.21,0.242,1440
2010-03-14,26.111900000000002,1.0879958333333333,6.154,0.244,1440
2010-03-15,29.864166666666666,1.2443402777777777,5.578,0.248,1440
2010-03-16,25.710833333333333,1.0712847222222224,3.45,0.236,1440
2010-03-17,33.4855,1.3952291666666665,5.504,0.244,1440
2010-03-18,26.0447,1.0851958333333334,5.28,0.24,1440
2010-03-19,27.723066666666668,1.1551277777777778,4.292,0.238,1440
2010-03-20,2.1955333333333336,0.5678103448275862,2.036,0.238,232
2010-03-21,15.288033333333331,1.4771046698872787,5.502,0.276,621
2010-03-22,26.9765,1.1240208333333332,3.69,0.236,1440
2010-03-23,30.369366666666668,1.265390277777778,5.308,0.238,1440
2010-03-24,33.24586666666667,1.3852444444444445,5.888,0.238,1440
2010-03-25,27.998066666666666,1.166586111111111,4.3,0.232,1440
2010-03-26,27.5214,1.146725,4.052,0.236,1440
2010-03-27,30.799500000000002,1.2833125,6.896,0.238,1440
2010-03-28,29.970233333333333,1.2487597222222222,6.152,0.234,1440
2010-03-29,27.045633333333335,1.126901388888889,4.196,0.242,1440
2010-03-30,31.774233333333335,1.3239263888888888,4.878,0.35,1440
2010-03-31,32.06336666666667,1.3359736111111111,5.848,0.23,1440
2010-04-01,28.124000000000002,1.1718333333333333,5.066,0.236,1440
2010-04-02,27.477033333333335,1.1448763888888889,4.398,0.226,1440
2010-04-03,30.087966666666663,1.2536652777777777,4.446,0.232,1440
2010-04-04,28.17313333333333,1.1738805555555556,4.372,0.232,1440
2010-04-05,18.647,0.7769583333333333,7.15,0.222,1440
2010-04-06,30.430866666666667,1.267952777777778,5.604,0.232,1440
2010-04-07,26.616366666666664,1.1090152777777778,4.65,0.23,1440
2010-04-08,27.487000000000002,1.1452916666666666,6.57,0.25,1440
2010-04-09,20.555833333333332,0.8564930555555554,4.254,0.232,1440
2010-04-10,19.836799999999997,0.8265333333333333,5.532,0.228,1440
2010-04-11,26.713499999999996,1.1138359972202918,8.32,0.226,1439
2010-04-12,23.99043333333333,0.9996013888888888,3.708,0.226,1440
2010-04-13,25.211733333333335,1.0504888888888888,3.772,0.228,1440
2010-04-14,27.672733333333333,1.1530305555555556,5.34,0.23,1440
2010-04-15,31.202966666666665,1.3001236111111112,5.544,0.228,1440
2010-04-16,26.034366666666667,1.0847652777777776,5.11,0.244,1440
2010-04-17,25.961866666666666,1.0817444444444444,5.92,0.246,1440
2010-04-18,24.601766666666666,1.0250736111111112,4.29,0.246,1440
2010-04-19,28.476566666666667,1.186523611111111,5.84,0.242,1440
2010-04-20,30.560466666666663,1.2733527777777778,4.484,0.242,1440
2010-04-21,26.3319,1.0971625,2.73,0.252,1440
2010-04-22,24.3484,1.0145166666666667,3.824,0.236,1440
2010-04-23,19.6756,0.8198166666666667,4.758,0.234,1440
2010-04-24,25.306966666666668,1.0544569444444443,4.34,0.24,1440
2010-04-25,25.71236666666666,1.071348611111111,4.356,0.25,1440
2010-04-26,18.045266666666667,0.751886111111111,3.706,0.24,1440
2010-04-27,20.849,0.8687083333333334,3.76,0.238,1440
2010-04-28,14.4643,0.6026791666666667,3.692,0.234,1440
2010-04-29,18.3954,0.7664749999999999,4.368,0.236,1440
2010-04-30,18.6438,0.776825,4.32,0.234,1440
2010-05-01,22.002633333333332,0.9167763888888888,5.038,0.232,1440
2010-05-02,36.46516666666666,1.5193819444444443,7.33,0.236,1440
2010-05-03,23.521700000000003,0.9800708333333332,4.35,0.228,1440
2010-05-04,25.282666666666668,1.0534444444444444,3.72,0.234,1440
2010-05-05,30.088466666666665,1.253686111111111,5.204,0.236,1440
