date,total_kwh,avg_power,max_power,min_power,readings_count,rolling_mean_7d,rolling_std_7d,pct_change_from_rolling,day_over_day_change,load_factor,day_of_week,is_weekend,zscore,flag_zscore,flag_isoforest,isoforest_score,flagged_by_both
2009-01-22,20.6226,0.859275,3.43,0.256,1440,37.269647619047625,13.733888653239385,-0.4466650124843069,-8.367966666666664,0.25051749271137025,3,0,-1.212114648615643,False,False,0.09680924159884213,False
2009-01-23,31.842266666666664,1.326761111111111,5.952,0.266,1440,35.23150952380952,13.253668205272483,-0.09619919506578055,11.219666666666665,0.22291013291517323,4,0,-0.25572111845945955,False,False,0.14360439563844585,False
2009-01-24,36.6795,1.5283125,8.556,0.214,1440,32.571866666666665,10.032573555249058,0.12610985349319861,4.837233333333334,0.17862464936886396,5,1,0.40942967531837454,False,False,0.11541116172210253,False
2009-01-25,47.3944,1.9747666666666668,9.59,0.212,1440,31.832509523809524,8.365353221997527,0.48886784953447554,10.7149,0.2059193604449079,6,1,1.8602789461739568,False,False,0.02941367414898466,False
2009-01-26,27.907866666666667,1.1628277777777778,4.316,0.21,1440,31.772047619047616,8.39635010567005,-0.1216220307458037,-19.48653333333333,0.269422562043044,0,0,-0.4602215133658456,False,False,0.10707539428490476,False
2009-01-27,23.7505,0.9896041666666666,5.12,0.288,1440,31.026814285714284,8.903016750785282,-0.23451696389804763,-4.157366666666668,0.19328206380208332,1,0,-0.8172863748765254,False,False,0.1876485085245191,False
2009-01-28,45.362233333333336,1.8900930555555555,6.87,0.214,1440,33.36562380952381,10.317056820081211,0.35954998450786463,21.611733333333337,0.27512271551027007,2,0,1.162793782472848,False,False,0.008634259112346943,False
2009-01-29,26.2283,1.0928458333333333,4.608,0.218,1440,34.16643809523809,9.333787899197027,-0.23233730344119366,-19.133933333333335,0.2371627242476852,3,0,-0.850473374900773,False,False,0.11286819212148591,False
2009-01-30,34.3173,1.4298875,5.46,0.23,1440,34.52001428571429,9.277782178505808,-0.0058723696936063335,8.089000000000002,0.2618841575091575,4,0,-0.021849433605363382,False,False,0.1574844077057137,False
2009-01-31,55.214200000000005,2.3005916666666666,7.164,0.222,1440,37.16782857142857,12.18587264893596,0.4855374156144255,20.896900000000002,0.3211322817792667,5,1,1.4809256545239866,False,True,-0.06211591795795701,False
2009-02-01,30.124333333333333,1.289201141226819,6.56,0.212,1402,34.70067619047619,11.499225547734639,-0.1318805095330926,-25.089866666666673,0.19652456421140535,6,1,-0.39796965788225624,False,False,0.02105810863344193,False
2009-02-02,26.721666666666668,1.1134027777777775,7.17,0.206,1440,34.53121904761905,11.624073087616255,-0.22615918569752472,-3.402666666666665,0.15528630094529672,0,0,-0.6718430211241799,False,False,0.16914807313218877,False
2009-02-03,31.13983333333333,1.2974930555555555,6.102,0.212,1440,35.58683809523809,10.78727432163286,-0.12496206462635472,4.418166666666661,0.21263406351287373,1,0,-0.41224545045514566,False,False,0.18311657938012826,False
2009-02-04,41.0154,1.708975,7.918,0.208,1440,34.9658619047619,10.242097571866871,0.17301269769112224,9.875566666666671,0.2158341752967921,2,0,0.5906542144116113,False,False,0.12998248688610692,False
2009-02-05,27.4848,1.1452,6.066,0.214,1440,35.145361904761906,10.073059229641384,-0.2179679334508137,-13.5306,0.18878997692054073,3,0,-0.7605000358004083,False,False,0.15508043880346462,False
2009-02-06,34.13993333333333,1.4224972222222223,5.702,0.254,1440,35.12002380952381,10.07571204616838,-0.027906885300137418,6.655133333333332,0.24947338165945673,4,0,-0.09727257703471068,False,False,0.16277002409153712,False
2009-02-07,52.19226666666667,2.1746777777777777,6.442,0.21,1440,34.68831904761905,9.087544734534756,0.5046063948794618,18.052333333333337,0.33757804684535514,5,1,1.926147065062425,False,True,-0.04686719695866126,False
2009-02-08,36.3811,1.5158791666666669,6.266,0.214,1440,35.58214285714286,8.868896122106175,0.02245387935360829,-15.811166666666665,0.24192134801574638,6,1,0.09008529718435866,False,False,0.07389885446775762,False
2009-02-09,28.443966666666668,1.1851652777777777,6.098,0.214,1440,35.828185714285716,8.601992714285144,-0.20610083654542266,-7.937133333333335,0.19435311213148207,0,0,-0.8584312138925942,False,False,0.17242620395160774,False
2009-02-10,32.39703333333334,1.349876388888889,4.77,0.214,1440,36.00778571428572,8.500314086677633,-0.10027699035988898,3.953066666666672,0.2829929536454694,1,0,-0.4247787016025013,False,False,0.15098151749802763,False
2009-02-11,43.98983333333334,1.832909722222222,7.852,0.216,1440,36.432704761904766,8.859129259433162,0.20742705272133824,11.592799999999997,0.2334322111846946,2,0,0.8530328828176621,False,False,0.09966882128867582,False
2009-02-12,32.811,1.367125,5.844,0.222,1440,37.19359047619048,8.163987421137268,-0.11783187425790473,-11.178833333333337,0.23393651608487334,3,0,-0.5368198467385649,False,False,0.14986230203515805,False
2009-02-13,28.167033333333336,1.173626388888889,5.406,0.214,1440,36.340319047619055,8.821956988733229,-0.22490957505287,-4.643966666666664,0.21709700127430429,4,0,-0.9264708187450985,False,False,0.17556558315805115,False
2009-02-14,38.87656666666667,1.6221098748261475,6.286,0.212,1438,34.438076190476195,5.726839793486945,0.12888322947081265,10.709533333333333,0.2580512050312039,5,1,0.7750331135923004,False,False,0.10528575475453583,False
2009-02-15,26.433866666666667,1.1014111111111111,4.28,0.198,1440,33.01704285714286,6.3631339573770545,-0.19938721402034948,-12.442700000000002,0.25733904465212876,6,1,-1.0345807953396984,False,False,0.07168409479078014,False
2009-02-16,21.98323333333333,0.9159680555555556,4.422,0.204,1440,32.094080952380956,7.503396548424674,-0.31503776768212877,-4.450633333333336,0.2071388637619981,0,0,-1.3475027680857918,False,False,0.1552802450142995,False
2009-02-17,13.028300000000002,0.5520466101694915,2.586,0.198,1416,29.327119047619046,10.389300862583676,-0.5557592964093854,-8.95493333333333,0.21347510060691863,1,0,-1.5688080712262436,False,False,0.05121612837736611,False
2009-02-18,13.774166666666666,0.5739236111111111,1.582,0.198,1440,25.010595238095238,9.522761569279456,-0.4492667393342822,0.7458666666666645,0.3627835721309173,2,0,-1.17995483659671,False,False,0.010441445653168735,False
2009-02-19,12.2878,0.5119916666666667,2.764,0.284,1440,22.078709523809525,9.87378224357819,-0.44345479128891463,-1.4863666666666653,0.1852357694163049,3,0,-0.9916067908199448,False,False,0.09590530770924144,False
2009-02-20,31.345600000000005,1.3060666666666667,6.322,0.218,1440,22.532790476190478,10.265749692306033,0.39111043672649776,19.057800000000004,0.20659074132658442,4,0,0.8584672126200921,False,False,0.055763812568613846,False
2009-02-21,21.9364,0.9140166666666668,3.71,0.228,1440,20.112766666666666,7.354757589882087,0.09067043652207638,-9.409200000000006,0.24636567834681047,5,1,0.24795288098170618,False,False,0.09353495277113527,False
2009-02-22,37.30796666666667,1.5544986111111112,11.122,0.198,1440,21.666209523809528,9.69003835641455,0.7219424849403415,15.371566666666673,0.13976790245559353,6,1,1.6142100338026746,False,True,-0.03457566743718443,False
2009-02-23,45.56093333333334,1.898372222222222,7.694,0.234,1440,25.034452380952384,13.259103553895034,0.8199292974348683,8.252966666666666,0.24673410738526408,0,0,1.5481047318882304,False,True,-0.0016873970903656943,False
2009-02-24,29.719066666666663,1.2382944444444444,4.846,0.22,1440,27.41884761904762,12.198521042655004,0.08389189361923075,-15.841866666666675,0.2555291878754528,1,0,0.1885654039187032,False,False,0.12031196196193616,False
2009-02-25,19.4974,0.8123916666666667,6.29,0.206,1440,28.236452380952382,11.289494859018296,-0.30949540909209733,-10.221666666666664,0.12915606783253844,2,0,-0.7740871039922071,False,False,0.11138229460065241,False
2009-02-26,19.280866666666668,0.8033694444444445,2.884,0.208,1440,29.235461904761905,9.862158549624823,-0.34049727931522167,-0.2165333333333308,0.27856083371860074,3,0,-1.009372865788487,False,False,0.09970825850563914,False
2009-02-27,33.81529999999999,1.4089708333333333,5.106,0.208,1440,29.58827619047619,9.99353054317157,0.14286144222502523,14.534433333333325,0.2759441506724115,4,0,0.422976023464707,False,False,0.0937839792917014,False
2009-02-28,27.17916666666667,1.1324652777777775,6.788,0.268,1440,30.337242857142858,9.509204823859763,-0.10409898504447061,-6.636133333333323,0.16683342336148754,5,1,-0.33210728436011666,False,False,0.11486696605499919,False
2009-03-01,41.1271,1.7148200138985408,6.714,0.256,1439,30.88283333333333,10.068897674301635,0.3317139511163161,13.947933333333328,0.25540959396761104,6,1,1.017416900840359,False,False,0.09153194637159828,False
2009-03-02,24.624033333333333,1.0260013888888888,4.578,0.264,1440,27.89184761904762,7.846444962337128,-0.11716019427421023,-16.503066666666665,0.2241156375904082,0,0,-0.4164706821241682,False,False,0.14950626994925154,False
2009-03-03,30.815866666666665,1.2839944444444444,8.31,0.258,1440,28.04853333333333,7.899783713635696,0.09866231864767736,6.1918333333333315,0.15451196684048668,1,0,0.3503049493059768,False,False,0.14643294217807634,False
2009-03-04,30.702166666666663,1.2792569444444446,4.992,0.254,1440,29.649214285714283,6.957299863422457,0.03551366895613549,-0.11370000000000147,0.2562614071403134,2,0,0.1513449760140723,False,False,0.1793870911788043,False
2009-03-05,24.0302,1.0012583333333334,5.194,0.298,1440,30.327690476190472,5.933977136567258,-0.20764820457180796,-6.671966666666663,0.19277210884353743,3,0,-1.0612596461457724,False,False,0.18586632144437087,False
2009-03-06,29.724566666666664,1.238523611111111,5.726,0.26,1440,29.7433,5.731234021893115,-0.0006298337216562064,5.694366666666664,0.21629822059223036,4,0,-0.003268638701853102,False,False,0.18614291206082412,False
2009-03-07,28.27443333333333,1.1781013888888887,5.468,0.254,1440,29.899766666666665,5.664122133969211,-0.05435939856832775,-1.4501333333333335,0.2154538019182313,5,1,-0.2869523811264217,False,False,0.13673952217559626,False
2009-03-08,39.286100000000005,1.6369208333333334,7.854,0.208,1440,29.636766666666666,5.067210507399288,0.3255865743339075,11.011666666666674,0.20841874628639334,6,1,1.9042692856835335,False,False,0.10248469065692833,False
2009-03-09,28.0926,1.170525,4.758,0.22,1440,30.132276190476187,4.647543820195387,-0.06769074389145749,-11.193500000000004,0.24601197982345524,0,0,-0.4388718577785107,False,False,0.16447572758645967,False
2009-03-10,30.6035,1.2751458333333334,5.542,0.268,1440,30.101938095238093,4.643028726007467,0.016662113355460334,2.5108999999999995,0.2300876638999158,1,0,0.10802472574689392,False,False,0.18769237477945444,False
2009-03-11,40.0984,1.6707666666666667,7.64,0.22,1440,31.444257142857143,6.004200304777935,0.27522173024554103,9.494899999999998,0.2186867364746946,2,0,1.4413481259537906,False,False,0.1286200519398492,False
2009-03-12,31.45433333333333,1.3105972222222222,5.602,0.214,1440,32.50484761904762,5.057344838683207,-0.03231869590733573,-8.644066666666667,0.23395166408822243,3,0,-0.2077205172324794,False,False,0.17630299212180722,False
2009-03-13,24.092,1.0038333333333334,5.656,0.206,1440,31.700195238095237,5.943823203013235,-0.2400046807583129,-7.362333333333332,0.17748114097124,4,0,-1.2800170829842727,False,False,0.17058862385592305,False
2009-03-14,35.81713333333333,1.4923805555555554,5.88,0.212,1440,32.777723809523806,5.902825107639291,0.09272790085949782,11.725133333333332,0.2538062169312169,5,1,0.5149076024420909,False,False,0.10805920948417086,False
2009-03-15,32.3677,1.3486541666666665,7.166,0.214,1440,31.789380952380952,5.164485666114669,0.018192208539239647,-3.4494333333333316,0.1882018094706484,6,1,0.11197998891032382,False,False,0.1265341850135392,False
2009-03-16,22.24553333333333,0.9275413481584434,4.322,0.214,1439,30.954085714285714,6.225837081539664,-0.2813377355524112,-10.122166666666669,0.21460928925461437,0,0,-1.3987761431750698,False,False,0.15468435899339472,False
2009-03-17,32.1985,1.3416041666666667,7.88,0.21,1440,31.181942857142854,6.240038843680078,0.03260082758519602,9.952966666666672,0.1702543358714044,1,0,0.16290878443596865,False,False,0.1399262070049206,False
2009-03-18,24.178000000000004,1.0074166666666666,5.724,0.212,1440,28.9076,5.275289378581924,-0.1636109535208732,-8.020499999999998,0.17599871884463078,2,0,-0.8965574512750959,False,False,0.18461783268880444,False
2009-03-19,19.858866666666664,0.8274527777777777,4.296,0.214,1440,27.251104761904763,6.098605812212571,-0.2712637949846333,-4.31913333333334,0.19261005069315124,3,0,-1.2121193470866745,False,False,0.1746561950268391,False
2009-03-20,24.39843333333333,1.016601388888889,6.028,0.214,1440,27.294880952380954,6.073197044051399,-0.10611688045464675,4.539566666666666,0.1686465475927155,4,0,-0.4769230436685154,False,False,0.18380450744239124,False
2009-03-21,32.16703333333333,1.3402930555555554,7.502,0.212,1440,26.773438095238095,5.330855131855214,0.20145321713667155,7.768599999999999,0.1786580985811191,5,1,1.0117692386471182,False,False,0.11198212317674056,False
2009-03-22,28.152833333333334,1.1730347222222224,5.182,0.218,1440,26.171314285714285,4.805850462557833,0.07571339467275699,-4.014199999999995,0.22636717912431925,6,1,0.41231392092970337,False,False,0.13314210694943585,False
2009-03-23,21.6075,0.9003125000000001,5.12,0.262,1440,26.080166666666663,4.897885284147477,-0.1714968590435898,-6.545333333333332,0.17584228515625,0,0,-0.9131832223884295,False,False,0.18442340926499895,False
2009-03-24,27.6952,1.1539666666666666,5.848,0.222,1440,25.436838095238095,4.207392499603059,0.08878312219098812,6.087699999999998,0.1973267213862289,1,0,0.5367604531725927,False,False,0.1723727473744444,False
2009-03-25,30.64623333333333,1.2769263888888889,6.584,0.196,1440,26.360871428571425,4.578740220904742,0.1625652595125207,2.9510333333333314,0.19394386222492238,2,0,0.935925974833998,False,False,0.17113688202528837,False
2009-03-26,20.1834,0.8409749999999999,3.638,0.21,1440,26.40723333333333,4.502947431158782,-0.23568668685473798,-10.462833333333332,0.23116410115448047,3,0,-1.3821687746711488,False,False,0.16184989140769923,False
2009-03-27,28.56543333333333,1.1902263888888889,5.226,0.264,1440,27.00251904761905,4.468430142590123,0.05788031416469242,8.382033333333332,0.2277509354934728,4,0,0.3497680921130702,False,False,0.16895540623372096,False
2009-03-28,37.68293333333334,1.5701222222222222,6.856,0.264,1440,27.790504761904764,5.81454782909445,0.3559643358831366,9.117500000000007,0.2290143264618177,5,1,1.7013237937315597,False,False,0.11509319048604277,False
2009-03-29,36.94416666666666,1.5393402777777778,5.512,0.214,1440,29.046409523809523,6.775826709919507,0.27190132179274334,-0.7387666666666775,0.2792707325431382,6,1,1.1655783834163256,False,False,0.09433485618963611,False
2009-03-30,24.6242,1.0260083333333334,4.554,0.262,1440,29.477366666666665,6.303298863470115,-0.164640441649582,-12.319966666666662,0.22529827258088128,0,0,-0.7699407519437979,False,False,0.16543828305821545,False
2009-03-31,30.391366666666663,1.2663069444444444,7.096,0.216,1440,29.862533333333335,6.258464452480684,0.017708924002875208,5.7671666666666646,0.17845362802204684,1,0,0.08449889543172409,False,False,0.1741512055169866,False
2009-04-01,27.35233333333333,1.1396805555555556,4.232,0.212,1440,29.39197619047619,6.31330887880158,-0.06939454645461231,-3.0390333333333324,0.2693006983826927,2,0,-0.32307034176506705,False,False,0.17722070914656296,False
2009-04-02,27.405566666666665,1.1418986111111111,4.76,0.264,1440,30.423714285714283,5.0140432263667565,-0.09920378526775787,0.0532333333333348,0.23989466619981328,3,0,-0.6019388909885023,False,False,0.1926270467785725,False
2009-04-03,22.721000000000004,0.9467083333333334,5.736,0.262,1440,29.588795238095233,5.80003947417705,-0.23210797137333333,-4.684566666666662,0.16504678056717806,4,0,-1.1840945684373434,False,False,0.17224756983978823,False
2009-04-04,36.52053333333333,1.5216888888888889,5.124,0.296,1440,29.422738095238092,5.540512071782493,0.2412350344526222,13.79953333333333,0.29697285107121174,5,1,1.2810720644836964,False,False,0.06526730027204519,False
2009-04-05,22.9286,0.9553583333333332,6.502,0.264,1440,27.420514285714287,4.860097472725534,-0.16381582923317062,-13.591933333333333,0.14693299497590484,6,1,-0.9242436619682094,False,False,0.05756164275665665,False
2009-04-06,24.210566666666665,1.0087736111111112,4.308,0.268,1440,27.36142380952381,4.902095351450294,-0.11515691452286238,1.2819666666666656,0.23416286237490977,0,0,-0.6427572123673518,False,False,0.19104637490706977,False
2009-04-07,24.001533333333327,1.0000638888888889,5.762,0.266,1440,26.448590476190475,4.838365606304078,-0.09252126857421891,-0.20903333333333762,0.17356193837016468,1,0,-0.5057611065333282,False,False,0.18965705325772964,False
2009-04-08,25.576666666666668,1.0656944444444445,5.318,0.27,1440,26.194923809523807,4.829626675961108,-0.02360217373995021,1.5751333333333406,0.2003938406251306,2,0,-0.1280134437583842,False,False,0.19554230766148933,False
2009-04-09,31.507866666666665,1.3128277777777777,6.308,0.256,1440,26.780966666666668,5.233057503948459,0.1765022173707943,5.931199999999997,0.20812108081448602,3,0,0.9032769077032777,False,False,0.16526648136656907,False
2009-04-10,30.7019,1.2792458333333334,5.314,0.254,1440,27.921095238095237,5.067880585808246,0.0995951175335938,-0.8059666666666665,0.24073124451135366,4,0,0.5487115796871657,False,False,0.1731950491271086,False
2009-04-11,41.04076666666666,1.7100319444444445,6.968,0.256,1440,28.566842857142856,6.446665736634378,0.4366574168487375,10.338866666666664,0.2454121619466769,5,1,1.9349419248834965,False,False,0.08348303617846342,False
2009-04-12,35.68353333333333,1.486813888888889,7.972,0.258,1440,30.38897619047619,6.389748382448766,0.17422624275563578,-5.357233333333333,0.1865045018676479,6,1,0.8286018205975254,False,False,0.10735274046654042,False
2009-04-13,26.64373333333333,1.1116995827538247,6.272,0.314,1438,30.736571428571427,6.055048155799335,-0.13315857641277343,-9.0398,0.1772480202094746,0,0,-0.6759381577036848,False,False,0.18031958210896526,False
2009-04-14,25.02563333333333,1.0427347222222223,6.254,0.31,1440,30.882871428571427,5.874888636783209,-0.18965976362610004,-1.6180999999999983,0.1667308478129553,1,0,-0.9969955955531478,False,False,0.18378158619606128,False
2009-04-15,20.2677,0.8444875,4.718,0.306,1440,30.12444761904762,6.923215867961426,-0.32720094136482086,-4.75793333333333,0.17899268757948283,2,0,-1.4237238599856028,False,False,0.15609566981762923,False
2009-04-16,26.0754,1.086475,6.188,0.306,1440,29.34838095238095,7.045690051236761,-0.11152168692683621,5.807699999999997,0.175577731092437,3,0,-0.46453660728468044,False,False,0.17481785317133158,False
2009-04-17,34.046833333333325,1.4186180555555554,7.454,0.3,1440,29.82622857142857,7.262868605943326,0.1415064848643921,7.9714333333333265,0.19031634767313596,4,0,0.5811209028965449,False,False,0.14728064932674018,False
2009-04-18,25.20443333333333,1.0501847222222225,6.32,0.29,1440,27.563895238095235,5.420080320418689,-0.08559972690292925,-8.842399999999994,0.16616846870604784,5,1,-0.43531862357708395,False,False,0.10683496175561119,False
2009-04-19,21.441133333333333,0.8933805555555556,6.322,0.244,1440,25.529266666666665,4.45056776636024,-0.16013516513073878,-3.7632999999999974,0.14131296354880665,6,1,-0.918564450188495,False,False,0.09218178528152515,False
2009-04-20,24.775166666666664,1.0322986111111112,6.042,0.256,1440,25.262328571428565,4.428565604682331,-0.019284125110813278,3.3340333333333305,0.17085379197469566,0,0,-0.110004445739005,False,False,0.18593461832006142,False
2009-04-21,31.576633333333334,1.3156930555555555,6.72,0.252,1440,26.19818571428571,5.02256209083025,0.20529847668477244,6.80146666666667,0.19578765707671958,1,0,1.0708573675708495,False,False,0.15857566555107738,False
2009-04-22,24.936633333333333,1.0390263888888889,4.494,0.26,1440,26.865176190476188,4.371565304569758,-0.07178597465616215,-6.640000000000001,0.23120302378479948,2,0,-0.4411561357957704,False,False,0.1899743794837015,False
2009-04-23,19.02433333333333,0.7926805555555556,5.716,0.302,1440,25.85788095238095,5.298050957274269,-0.2642733034324066,-5.912300000000002,0.13867749397403,3,0,-1.289822931896323,False,False,0.14749491746631088,False
2009-04-24,19.9008,0.8292,3.274,0.312,1440,23.837019047619044,4.247680861053063,-0.16513050729018117,0.8764666666666692,0.253268173488088,4,0,-0.9266748553805422,False,False,0.16819658524791675,False
2009-04-25,33.70473333333334,1.404363888888889,6.12,0.26,1440,25.05134761904762,5.67797737497163,0.3454259565543762,13.803933333333337,0.22947122367465506,5,1,1.524026099932981,False,False,0.09551394064713675,False
2009-04-26,29.693766666666665,1.2372402777777778,7.016,0.286,1440,26.230295238095238,5.660175901710887,0.13204088620174195,-4.010966666666672,0.1763455356011656,6,1,0.6119017303904871,False,False,0.1191996256073461,False
2009-04-27,22.52713333333333,0.9386305555555556,6.02,0.302,1440,25.90914761904762,5.818069637070422,-0.1305335989991401,-7.166633333333333,0.15591869693613883,0,0,-0.5812949133790768,False,False,0.1800467405027938,False
2009-04-28,28.439766666666667,1.1849902777777777,6.134,0.304,1440,25.461023809523812,5.415680006744451,0.11699226548889376,5.912633333333336,0.19318393834003547,1,0,0.5500219461698732,False,False,0.1748653561761615,False
2009-04-29,27.744666666666667,1.156027777777778,5.594,0.302,1440,25.86217142857143,5.47404699550976,0.0727895274878403,-0.6951,0.20665494776149054,2,0,0.34389460661178234,False,False,0.1815320014877717,False
2009-04-30,30.57936666666667,1.2741402777777775,4.278,0.302,1440,27.512890476190478,4.764677857818376,0.11145598072037922,2.8347000000000016,0.29783550205184145,3,0,0.6435852080627864,False,False,0.1346161657267635,False
2009-05-01,25.213366666666666,1.0505569444444445,4.738,0.252,1440,28.271828571428575,3.6406251669811587,-0.10818054789186086,-5.366000000000003,0.22173004314994604,4,0,-0.8400925018320453,False,False,0.19645893715809426,False
2009-05-02,23.23183333333333,0.9679930555555556,5.726,0.252,1440,26.7757,3.1554503791355826,-0.13235383824388045,-1.981533333333335,0.1690522276555284,5,1,-1.123093771367589,False,False,0.11991662456400787,False
2009-05-03,26.814633333333333,1.1172763888888888,7.856,0.236,1440,26.364395238095238,2.888004041268416,0.01707750514176497,3.5828000000000024,0.14221949960398278,6,1,0.15589939930982577,False,False,0.10671937340483767,False
2009-05-04,27.798033333333333,1.158251388888889,5.192,0.25,1440,27.11738095238095,2.3595631981099148,0.025100225650391158,0.9833999999999996,0.22308385764423902,0,0,0.28846541660660124,False,False,0.1944420329674857,False
2009-05-05,28.8579,1.2024125,4.288,0.246,1440,27.177114285714282,2.4035028949170587,0.06184562851727153,1.059866666666668,0.28041336287313434,1,0,0.6993067151449053,False,False,0.14997568081161777,False
2009-05-06,22.49836666666667,0.9374319444444444,4.604,0.256,1440,26.427642857142853,2.952331525454453,-0.14868053922615276,-6.3595333333333315,0.2036124987933198,2,0,-1.3309061521711556,False,False,0.19447031694839573,False
2009-05-07,16.877466666666667,0.7032277777777778,4.288,0.244,1440,24.470228571428574,4.071165445223627,-0.3102856960489209,-5.6209000000000024,0.16399901533996683,3,0,-1.8650094197645264,False,False,0.14615585860333524,False
2009-05-08,30.9526,1.289691666666667,4.5,0.25,1440,25.290119047619047,4.764620846283346,0.22390092121428945,14.075133333333333,0.2865981481481482,4,0,1.1884431385128964,False,False,0.07980301135660423,False
2009-05-09,21.02253333333333,0.8759388888888889,4.682,0.304,1440,24.97450476190476,4.991461575509748,-0.1582402320385399,-9.930066666666669,0.18708647776353884,5,1,-0.7917463389804495,False,False,0.08868632056713216,False
2009-05-10,32.775866666666666,1.366610145934677,6.012,0.268,1439,25.82610952380952,5.800670818605543,0.26909810540569606,11.753333333333334,0.22731373019538872,6,1,1.1980954203720593,False,False,0.10133401863178093,False
2009-05-11,25.286266666666663,1.0535944444444445,5.33,0.25,1440,25.467285714285715,5.735682999010153,-0.007107905006049044,-7.489600000000003,0.19767250364811342,0,0,-0.03156015554735024,False,False,0.18745074691972485,False
2009-05-12,27.099266666666665,1.1291361111111111,6.34,0.314,1440,25.216052380952384,5.599309869242887,0.07468315251188236,1.8130000000000024,0.1780971784086926,1,0,0.33632971378469556,False,False,0.18140158692487773,False
2009-05-13,20.7733,0.8655541666666666,5.408,0.298,1440,24.96961428571429,5.77409064996585,-0.16805683250442124,-6.325966666666666,0.1600506964990138,2,0,-0.7267489445700179,False,False,0.1813770403813505,False
2009-05-14,26.78306666666667,1.115961111111111,7.396,0.228,1440,26.3847,4.542928945115926,0.015098396671808716,6.009766666666671,0.15088711615888467,3,0,0.08768938970418036,False,False,0.16533687561139931,False
2009-05-15,23.703766666666667,0.9876569444444444,5.256,0.208,1440,25.34915238095238,4.136109311716442,-0.06490890462759902,-3.0793000000000035,0.1879103775579232,4,0,-0.39781001668036053,False,False,0.19718755845615799,False
2009-05-16,33.4563,1.3940125,6.732,0.144,1440,27.125404761904765,4.6109489970203885,0.2333935767471539,9.752533333333332,0.20707256387403447,5,1,1.3730135037681572,False,False,0.11091096693173652,False
2009-05-17,25.7294,1.0720583333333331,6.54,0.246,1440,26.118766666666666,3.8835759228951154,-0.014907544128551279,-7.7269000000000005,0.16392329255861363,6,1,-0.10025983124758991,False,False,0.11048079301310532,False
2009-05-18,20.1651,0.8402124999999999,5.016,0.234,1440,25.387171428571428,4.499989649512112,-0.20569725316836063,-5.564299999999999,0.16750647926634768,0,0,-1.1604629866510037,False,False,0.17568803170138203,False
2009-05-19,26.95573333333333,1.1231555555555557,5.458,0.244,1440,25.366666666666667,4.491206487909333,0.06264388961892237,6.790633333333332,0.20578152355360124,1,0,0.35381732524312814,False,False,0.1730214427327929,False
2009-05-20,21.78603333333333,0.907751388888889,5.39,0.248,1440,25.511342857142854,4.332070591047882,-0.14602561474989095,-5.169700000000002,0.16841398680684397,2,0,-0.8599374007219056,False,False,0.1873805784086685,False
2009-05-21,26.2525,1.0938541666666668,5.744,0.226,1440,25.435547619047618,4.310700478089471,0.032118529279888654,4.466466666666673,0.1904342212163417,3,0,0.18951731513353984,False,False,0.1890144822825513,False
2009-05-22,17.913433333333334,0.7463930555555556,4.59,0.23,1440,24.60835714285714,5.168595249901421,-0.27205895016307846,-8.339066666666668,0.16261286613410797,4,0,-1.2953081999700977,False,False,0.1589658874258459,False
2009-05-23,25.509966666666664,1.0629152777777775,4.284,0.23,1440,23.473166666666664,3.5069565664391935,0.08677141984819545,7.59653333333333,0.24811280993879029,5,1,0.5807884875141396,False,False,0.11817209331255257,False
2009-05-24,21.4631,0.8942958333333334,5.078,0.224,1440,22.863695238095236,3.419114343111678,-0.06125848090214126,-4.046866666666663,0.17611182223972693,6,1,-0.4096368525717619,False,False,0.11708377466159536,False
2009-05-25,22.568266666666663,0.9403444444444444,4.62,0.22,1440,23.20700476190476,3.21770853054907,-0.02752350429498817,1.105166666666662,0.20353775853775852,0,0,-0.19850713300284603,False,False,0.19505275830410168,False
2009-05-26,22.294566666666668,0.9308796102992344,4.084,0.21,1437,22.541123809523807,2.7627789271432395,-0.010938103394515154,-0.2736999999999945,0.22793330320745211,1,0,-0.08924244369855644,False,False,0.19022567937964246,False
2009-05-27,25.7382,1.072425,5.324,0.228,1440,23.105719047619043,2.9781830160328058,0.11393200735089103,3.443633333333331,0.20143219383921862,2,0,0.8839218201867409,False,False,0.1827001337030031,False
2009-05-28,19.662266666666667,0.8192611111111112,4.978,0.208,1440,22.16425714285714,2.856808381530919,-0.1128840213350794,-6.075933333333332,0.16457635819829475,3,0,-0.8757991933815644,False,False,0.18203898614820108,False
2009-05-29,20.7141,0.8630875,4.798,0.23,1440,22.56435238095238,2.3051046272440385,-0.08199891358345672,1.051833333333331,0.1798848478532722,4,0,-0.8026760950822976,False,False,0.18863291286042655,False
2009-05-30,27.651766666666667,1.1521569444444444,6.24,0.238,1440,22.870323809523807,2.841092954123539,0.20906756270550664,6.937666666666669,0.18464053596866095,5,1,1.6829589648600245,False,False,0.11917288722469499,False
2009-05-31,15.948166666666664,0.6645069444444445,3.77,0.136,1440,22.082476190476193,3.8734547157171275,-0.27779083608636046,-11.703600000000003,0.1762617889773062,6,1,-1.5836791634399756,False,False,0.05838099002687003,False
2009-06-01,24.05433333333333,1.0022638888888888,5.322,0.136,1440,22.29477142857143,3.9445881055889167,0.07892262589007604,8.106166666666665,0.18832466908847967,0,0,0.44606987032913564,False,False,0.16421128277723257,False
